student_id,course_id,date
S01133,C026,2024-08-01
S07213,C034,2024-05-21
S07842,C011,2025-07-26
S08833,C025,2024-05-06
S05373,C008,2024-03-24
S06367,C049,2025-03-21
S05974,C040,2024-04-26
S09895,C038,2025-05-08
S04671,C003,2025-10-10
S08180,C029,2025-02-12
S02809,C010,2025-02-23
S04556,C006,2025-02-27
S04527,C028,2024-02-09
S01662,C025,2025-11-27
S09905,C007,2024-11-11
S06657,C029,2024-11-11
S05711,C049,2025-06-05
S09959,C017,2025-02-28
S04821,C023,2024-10-28
S07893,C030,2025-09-24
S06412,C037,2023-12-14
S03095,C037,2025-03-12
S09960,C029,2024-03-11
S08542,C040,2025-02-19
S09672,C048,2023-12-27
S08406,C009,2024-07-08
S01898,C004,2025-07-07
S05678,C024,2023-12-30
S07070,C038,2023-12-06
S05501,C013,2025-05-17
S03688,C042,2025-03-27
S02195,C043,2025-11-10
S01927,C025,2024-02-01
S07646,C041,2024-05-02
S00582,C021,2024-07-31
S00391,C015,2025-04-30
S01186,C024,2024-12-22
S09592,C037,2025-09-24
S09624,C007,2023-12-29
S08949,C043,2024-05-14
S05900,C017,2025-06-28
S07640,C016,2025-07-05
S08401,C044,2024-04-12
S05677,C015,2025-05-17
S00267,C009,2024-07-19
S09804,C010,2024-08-03
S05465,C020,2024-08-25
S02823,C009,2025-01-18
S00634,C028,2024-12-09
S08447,C047,2024-07-24
S00933,C041,2025-07-26
S01168,C021,2024-08-07
S08152,C033,2025-11-08
S08628,C049,2024-04-26
S06856,C040,2024-12-22
S04306,C004,2025-02-17
S03069,C050,2024-08-20
S08258,C028,2024-05-30
S05590,C022,2025-10-09
S02086,C026,2024-08-17
S06208,C034,2025-02-09
S03791,C034,2024-05-06
S09679,C017,2024-08-28
S05464,C025,2024-06-19
S06879,C003,2024-06-30
S08920,C038,2025-04-20
S03674,C037,2025-08-19
S09974,C005,2024-11-07
S09433,C008,2025-12-04
S08020,C027,2025-07-14
S06142,C018,2024-04-23
S08417,C020,2025-11-30
S01442,C024,2024-04-20
S04811,C012,2024-05-30
S01102,C012,2024-01-19
S08426,C048,2025-07-05
S08910,C021,2025-08-31
S04455,C019,2025-10-30
S09566,C017,2025-06-02
S04654,C006,2024-12-11
S07315,C030,2025-11-10
S00531,C021,2024-06-25
S01700,C046,2023-12-05
S01157,C012,2024-02-28
S05283,C044,2024-08-30
S02075,C026,2024-11-28
S08257,C012,2025-10-30
S09611,C007,2025-03-17
S00326,C035,2025-11-21
S00724,C043,2024-05-19
S02498,C049,2025-01-20
S05265,C035,2025-03-26
S01266,C001,2024-02-28
S02477,C041,2025-07-14
S07748,C035,2025-03-23
S01198,C022,2025-11-10
S09567,C014,2024-11-29
S02252,C026,2024-09-02
S07711,C030,2025-10-15
S00470,C014,2025-07-03
S05600,C023,2025-11-29
S01006,C005,2024-07-06
S08285,C011,2024-05-28
S02691,C012,2024-11-21
S06295,C041,2025-01-10
S06606,C029,2024-04-21
S08499,C042,2024-11-14
S03544,C031,2025-06-06
S08871,C045,2024-05-21
S02868,C032,2024-12-03
S00638,C030,2025-05-31
S04718,C041,2024-07-20
S05050,C010,2024-04-10
S03209,C008,2025-04-10
S01635,C008,2025-04-01
S01434,C007,2024-12-07
S09091,C014,2025-11-30
S05109,C045,2024-02-06
S01510,C043,2025-07-09
S01229,C038,2024-08-03
S02543,C030,2025-07-24
S04118,C012,2024-02-11
S05763,C047,2025-09-10
S02007,C028,2024-02-22
S06873,C025,2025-05-13
S03736,C043,2024-10-02
S08895,C035,2024-02-12
S05986,C036,2024-09-15
S02439,C023,2025-02-18
S01211,C022,2024-08-30
S05186,C014,2025-05-02
S06702,C016,2024-12-24
S05659,C022,2025-08-29
S00714,C015,2024-05-19
S03534,C001,2024-03-05
S07146,C032,2024-05-12
S02388,C010,2025-01-08
S06066,C024,2024-02-03
S07862,C030,2024-12-05
S02886,C049,2024-08-07
S02557,C013,2025-03-07
S02776,C036,2025-05-03
S03752,C031,2024-10-10
S08987,C019,2024-05-02
S09734,C042,2024-01-16
S09305,C048,2024-03-29
S09427,C008,2025-10-05
S03853,C007,2024-10-16
S00089,C049,2024-05-06
S04579,C046,2024-07-21
S08355,C024,2024-01-05
S05351,C033,2025-08-15
S04825,C004,2025-03-28
S09284,C042,2024-02-03
S03883,C043,2025-09-24
S09740,C005,2024-11-13
S05353,C050,2024-05-13
S09817,C022,2025-02-05
S08841,C038,2024-11-19
S06508,C042,2025-11-22
S02681,C045,2024-03-19
S05030,C044,2024-08-31
S07950,C008,2024-02-01
S05816,C028,2025-01-07
S08280,C030,2024-08-31
S07196,C027,2023-12-05
S08882,C014,2024-01-24
S00949,C001,2024-04-16
S05647,C002,2024-07-01
S04405,C014,2024-04-21
S04942,C024,2025-05-02
S04963,C024,2025-06-09
S02568,C022,2024-12-22
S00763,C027,2025-09-13
S05863,C046,2025-04-03
S01737,C025,2024-05-12
S04420,C025,2024-12-26
S02125,C005,2024-02-26
S05688,C001,2025-07-04
S06654,C041,2025-02-24
S09500,C041,2025-04-01
S09498,C015,2025-02-20
S04862,C021,2025-05-15
S01789,C045,2024-11-21
S06750,C008,2024-08-23
S01200,C028,2024-08-26
S01548,C020,2025-09-14
S09436,C015,2025-07-10
S05254,C049,2025-08-18
S03189,C043,2024-01-21
S05801,C005,2024-06-17
S07217,C015,2025-07-21
S00369,C045,2025-02-01
S03198,C005,2025-04-10
S09691,C020,2024-02-20
S02143,C018,2024-08-04
S05499,C015,2024-08-31
S00400,C045,2025-04-15
S07729,C043,2025-10-12
S00417,C033,2025-09-07
S07411,C026,2025-06-23
S04240,C010,2025-07-03
S06178,C033,2024-03-01
S03542,C025,2025-02-15
S04488,C038,2024-01-30
S07642,C004,2024-03-01
S04811,C022,2024-10-01
S05746,C013,2025-05-10
S08256,C046,2025-06-28
S03570,C023,2025-08-04
S00400,C010,2024-12-14
S09337,C045,2024-05-09
S05705,C037,2025-04-04
S01068,C036,2025-01-23
S09994,C019,2025-06-05
S03829,C045,2025-01-24
S05781,C037,2025-04-22
S02908,C025,2024-03-10
S04382,C042,2025-04-29
S09732,C029,2024-03-26
S03869,C020,2023-12-29
S03748,C033,2024-02-23
S09329,C005,2025-07-11
S02053,C047,2025-11-14
S04415,C009,2025-01-15
S07361,C025,2024-08-21
S02181,C021,2025-04-01
S06183,C009,2024-02-06
S06132,C028,2025-07-11
S00703,C029,2024-06-09
S04321,C025,2025-09-11
S05393,C014,2024-11-27
S07760,C011,2024-03-23
S01498,C019,2024-07-13
S02366,C044,2024-01-28
S05651,C014,2024-11-29
S03915,C001,2024-04-30
S00582,C046,2025-09-06
S09434,C018,2024-04-05
S02623,C028,2024-07-05
S03865,C026,2024-01-10
S00113,C024,2025-05-16
S00032,C038,2024-01-13
S05388,C013,2025-06-02
S03765,C018,2024-07-30
S08830,C026,2025-09-21
S07376,C033,2025-08-21
S09155,C024,2025-04-19
S05817,C008,2024-11-30
S05695,C010,2024-06-18
S09503,C009,2025-01-08
S02645,C036,2024-01-07
S03007,C046,2025-08-26
S08453,C026,2025-08-26
S09132,C001,2024-12-15
S08786,C045,2024-09-14
S08396,C035,2025-11-09
S04918,C009,2024-10-15
S03915,C021,2023-12-29
S02722,C048,2024-10-19
S06954,C043,2024-12-04
S04562,C018,2025-01-31
S00069,C014,2024-11-05
S01487,C016,2025-06-08
S09782,C045,2025-04-27
S08632,C027,2025-10-30
S05212,C049,2024-03-01
S07257,C022,2025-09-16
S02092,C041,2025-01-21
S04655,C025,2023-12-06
S00927,C023,2024-09-18
S02102,C050,2024-03-02
S04597,C013,2024-05-27
S06154,C037,2025-01-18
S02374,C038,2025-07-03
S00479,C016,2025-01-28
S09885,C040,2025-03-17
S07592,C029,2024-06-06
S09197,C004,2025-10-04
S03330,C049,2024-04-12
S01395,C002,2024-05-24
S04358,C010,2025-07-26
S03852,C037,2023-12-21
S08330,C024,2024-08-05
S01710,C015,2024-01-18
S04342,C017,2024-01-20
S00859,C017,2024-05-15
S09971,C033,2025-11-02
S06787,C021,2025-06-13
S04433,C044,2024-02-11
S04653,C047,2025-05-13
S05358,C002,2024-03-10
S03252,C026,2024-08-11
S06096,C034,2024-12-14
S09622,C013,2024-06-06
S05306,C008,2025-09-11
S07475,C024,2025-05-03
S07096,C006,2024-08-10
S04396,C023,2025-10-29
S09866,C016,2024-07-29
S03317,C033,2024-07-17
S09196,C019,2025-09-26
S09844,C045,2024-08-21
S05866,C005,2024-08-31
S01041,C012,2025-09-27
S08656,C001,2024-09-02
S05754,C010,2024-01-31
S02040,C015,2024-02-21
S04100,C026,2024-01-23
S00309,C002,2025-03-27
S03419,C032,2025-04-26
S08407,C007,2024-03-11
S06225,C033,2025-05-18
S07491,C029,2024-11-15
S06316,C050,2025-04-20
S06054,C028,2024-12-19
S06032,C014,2024-03-21
S01035,C009,2024-03-06
S02606,C016,2024-06-17
S03608,C019,2025-03-23
S04130,C022,2023-12-09
S09528,C003,2025-03-10
S05045,C049,2025-03-02
S05425,C049,2024-08-20
S05077,C042,2024-01-14
S09716,C029,2024-04-14
S09824,C043,2025-11-07
S09831,C004,2024-03-18
S09451,C026,2025-09-25
S02242,C021,2025-11-27
S04140,C042,2025-08-19
S05174,C025,2024-11-12
S09766,C014,2025-09-22
S06580,C010,2024-02-04
S05706,C019,2024-02-14
S06668,C042,2024-04-08
S00110,C007,2025-01-19
S09447,C023,2024-11-18
S07445,C040,2024-02-24
S09481,C001,2025-01-24
S00208,C017,2024-04-24
S00796,C010,2025-06-10
S00021,C003,2025-07-29
S03223,C040,2025-05-18
S09718,C012,2025-10-04
S07516,C048,2025-01-29
S02685,C038,2024-08-08
S05762,C009,2024-08-09
S06351,C049,2024-05-06
S00128,C050,2025-03-11
S06100,C035,2024-08-29
S08554,C006,2025-07-25
S04169,C010,2025-05-14
S08113,C047,2025-02-20
S05815,C036,2024-06-25
S04922,C040,2025-07-02
S01512,C047,2024-05-05
S05685,C041,2024-04-07
S04864,C007,2024-02-07
S03751,C024,2025-11-29
S07144,C027,2025-09-19
S04762,C026,2024-06-05
S03000,C032,2025-02-22
S06545,C044,2024-12-29
S01439,C021,2025-03-09
S05118,C020,2025-08-10
S06001,C017,2025-11-19
S06858,C006,2024-03-21
S06292,C016,2024-09-08
S05441,C020,2024-07-11
S08650,C044,2024-09-06
S07964,C005,2025-08-19
S04403,C017,2025-10-07
S00777,C037,2025-01-19
S09622,C011,2025-03-29
S06813,C049,2025-04-15
S04810,C024,2024-02-16
S04782,C015,2024-07-07
S04751,C021,2024-08-01
S04004,C001,2024-09-24
S09990,C009,2025-01-21
S07258,C032,2024-04-23
S02719,C022,2024-06-17
S02781,C029,2024-06-24
S08011,C044,2025-07-10
S00453,C050,2024-11-07
S06332,C001,2025-05-10
S03961,C003,2023-12-29
S06820,C014,2025-06-05
S00303,C040,2025-04-06
S06046,C047,2024-11-15
S09387,C040,2024-10-09
S08052,C034,2024-03-14
S02598,C048,2024-06-25
S08831,C044,2024-07-27
S07305,C022,2025-08-22
S02203,C004,2024-03-25
S09810,C035,2024-03-21
S09135,C010,2025-02-17
S00373,C030,2025-06-10
S02235,C002,2023-12-19
S02144,C030,2025-08-21
S06858,C018,2024-05-18
S07668,C018,2025-08-25
S07662,C021,2025-05-28
S06180,C028,2025-09-07
S09589,C012,2025-10-17
S05936,C043,2024-02-04
S00795,C044,2025-08-29
S07351,C006,2024-03-21
S04938,C012,2024-06-24
S00103,C014,2024-02-20
S08712,C026,2025-01-26
S03277,C004,2025-01-03
S00132,C032,2025-05-25
S00397,C034,2025-07-24
S08063,C037,2023-12-29
S08843,C040,2025-04-15
S07952,C011,2025-02-19
S09006,C046,2025-04-04
S07874,C049,2025-10-29
S02125,C047,2025-07-18
S08496,C018,2025-09-11
S08537,C021,2024-03-30
S09393,C033,2024-02-04
S07336,C041,2024-06-18
S07839,C003,2024-08-31
S04039,C005,2024-09-13
S05339,C033,2024-05-11
S04014,C035,2025-03-23
S05387,C015,2025-09-23
S02092,C004,2024-09-16
S04354,C037,2024-04-27
S04025,C035,2025-08-05
S07061,C003,2025-09-18
S07628,C036,2025-08-27
S03828,C002,2024-07-30
S02600,C023,2025-08-02
S03796,C050,2025-05-16
S01438,C029,2024-12-09
S09607,C024,2025-09-01
S03220,C043,2025-03-29
S01516,C034,2024-06-19
S05004,C018,2024-05-17
S04759,C050,2024-12-23
S00367,C033,2024-02-13
S01028,C007,2025-06-07
S08046,C041,2024-03-03
S08430,C034,2024-08-07
S02274,C009,2023-12-09
S09916,C048,2024-08-30
S00164,C045,2025-04-02
S01893,C014,2024-02-03
S01505,C043,2025-10-24
S04833,C018,2024-11-13
S06476,C037,2024-04-23
S06217,C023,2025-07-30
S00890,C025,2024-05-23
S00549,C019,2025-01-10
S00154,C006,2024-07-08
S05053,C039,2024-02-15
S09634,C008,2025-03-16
S05276,C002,2025-07-20
S00009,C019,2024-06-06
S04669,C049,2025-02-22
S09148,C036,2025-03-17
S06688,C033,2024-12-22
S06650,C003,2025-08-06
S08135,C044,2025-03-13
S02297,C026,2025-08-18
S01454,C008,2024-11-01
S03059,C033,2024-07-24
S06843,C012,2025-08-25
S03432,C019,2025-10-14
S02071,C014,2023-12-05
S05713,C041,2025-04-12
S07758,C017,2025-10-16
S01928,C018,2024-06-07
S07150,C006,2025-01-28
S02173,C030,2024-06-30
S05041,C048,2025-07-25
S02650,C040,2024-01-09
S05012,C049,2025-01-14
S02945,C013,2024-03-07
S02193,C021,2024-09-17
S07698,C044,2024-05-13
S04558,C042,2025-07-02
S00003,C039,2025-02-17
S04025,C034,2024-04-26
S09800,C005,2024-11-08
S00725,C024,2024-01-26
S03701,C019,2024-08-21
S01275,C015,2025-04-16
S03934,C024,2024-07-11
S07171,C036,2024-05-10
S08559,C021,2024-01-18
S01883,C001,2024-01-05
S01411,C038,2024-07-05
S09494,C002,2024-07-12
S01805,C001,2024-12-22
S01142,C008,2025-10-14
S01422,C034,2025-07-29
S03249,C006,2023-12-18
S08650,C008,2025-03-14
S02754,C017,2024-04-03
S07875,C045,2024-04-30
S09257,C017,2025-04-06
S05142,C041,2024-09-04
S05004,C042,2025-09-05
S02206,C014,2025-08-31
S00670,C046,2024-09-04
S03503,C047,2024-12-01
S01096,C040,2024-06-05
S04613,C025,2024-06-11
S00413,C049,2025-03-04
S08545,C008,2024-12-03
S01435,C001,2025-09-18
S01364,C006,2025-03-12
S06760,C009,2024-07-02
S01665,C010,2025-09-26
S09591,C032,2024-06-13
S09452,C047,2025-03-26
S07138,C010,2025-11-09
S00532,C016,2024-01-14
S00390,C001,2025-07-20
S06534,C011,2025-07-27
S00187,C048,2024-03-27
S08131,C042,2025-07-01
S03683,C030,2024-10-31
S02522,C049,2025-03-24
S07034,C031,2025-05-24
S05081,C017,2024-03-07
S00125,C025,2023-12-23
S00146,C005,2025-09-09
S07841,C032,2023-12-09
S04678,C016,2024-08-20
S09673,C032,2024-02-18
S04287,C033,2024-11-11
S05392,C015,2024-12-03
S01295,C023,2025-07-26
S03287,C023,2025-03-02
S00961,C005,2024-07-11
S08247,C009,2025-06-14
S06022,C024,2025-05-12
S04604,C012,2024-09-13
S07162,C017,2023-12-21
S02047,C036,2024-09-12
S06172,C006,2025-11-15
S09698,C034,2025-06-13
S07661,C029,2025-03-17
S03893,C009,2024-06-25
S00282,C011,2024-02-18
S05447,C029,2024-10-21
S00966,C029,2025-05-11
S03013,C009,2024-08-01
S08166,C005,2024-05-17
S06608,C040,2024-10-07
S06506,C014,2025-07-28
S05072,C044,2024-03-05
S00689,C020,2024-07-16
S07999,C041,2025-11-05
S05634,C030,2025-11-19
S00294,C048,2024-11-24
S07830,C047,2024-03-30
S08038,C038,2024-06-09
S00535,C036,2024-09-05
S06257,C023,2024-09-22
S05869,C044,2024-01-31
S06139,C004,2024-05-14
S08117,C010,2025-01-27
S02398,C010,2025-01-31
S06505,C008,2025-01-02
S06708,C003,2025-04-13
S09803,C044,2025-08-16
S05844,C028,2025-07-24
S08429,C021,2025-01-12
S02065,C028,2025-08-01
S03537,C019,2025-03-15
S05710,C030,2024-07-04
S05763,C012,2024-08-20
S02900,C044,2024-11-04
S00170,C039,2025-05-26
S08848,C011,2024-12-24
S05276,C006,2025-10-30
S06966,C018,2025-01-07
S04485,C050,2024-07-31
S01684,C032,2024-05-25
S01403,C039,2024-12-13
S06264,C045,2024-03-26
S09590,C032,2024-04-20
S02848,C015,2024-09-11
S05770,C041,2024-10-07
S03439,C030,2025-06-16
S03994,C047,2024-11-26
S00625,C026,2024-11-26
S08533,C024,2024-11-17
S08879,C019,2025-05-25
S03587,C046,2025-02-13
S07730,C048,2025-05-26
S03590,C005,2025-02-07
S09968,C037,2024-08-08
S03638,C020,2024-11-01
S08250,C010,2025-02-11
S00392,C007,2024-09-24
S01159,C002,2025-01-26
S00559,C046,2025-04-27
S08694,C006,2024-12-16
S08729,C017,2024-06-30
S03331,C043,2025-09-24
S08072,C006,2025-04-14
S01295,C030,2025-07-19
S05696,C045,2024-07-21
S06105,C001,2024-04-23
S04007,C019,2024-09-27
S00305,C046,2025-10-12
S06601,C023,2025-01-23
S06996,C014,2024-11-12
S03756,C017,2024-09-21
S07440,C033,2025-01-01
S05199,C021,2025-03-20
S04062,C032,2025-08-09
S04748,C005,2024-09-13
S02448,C025,2025-02-04
S05183,C031,2024-05-22
S01578,C012,2025-06-27
S07345,C012,2025-08-23
S05863,C016,2025-07-02
S05563,C033,2025-07-30
S01831,C008,2024-07-23
S08823,C001,2024-02-24
S06381,C032,2024-05-26
S00699,C044,2024-10-12
S08705,C020,2024-04-09
S01100,C026,2025-10-17
S09976,C009,2025-02-10
S02145,C036,2025-04-11
S07561,C041,2024-04-28
S03113,C038,2024-12-05
S08228,C002,2025-10-21
S04875,C012,2025-06-09
S02039,C025,2024-04-10
S01339,C047,2024-11-22
S05850,C009,2023-12-25
S06473,C031,2024-04-22
S05867,C022,2024-09-06
S05035,C007,2024-06-25
S03606,C021,2024-11-21
S01554,C018,2025-06-12
S05484,C004,2024-02-16
S08928,C034,2025-03-21
S02527,C045,2025-03-13
S08159,C034,2025-10-02
S05858,C041,2024-09-23
S04709,C009,2025-09-22
S08768,C045,2025-10-15
S09019,C026,2025-10-18
S01329,C036,2024-03-29
S01906,C037,2024-03-18
S05207,C007,2024-12-04
S02261,C036,2024-01-17
S07394,C038,2024-01-20
S09155,C033,2024-08-23
S08545,C044,2025-05-28
S02827,C034,2025-09-09
S05195,C047,2025-07-15
S02441,C040,2025-03-22
S00061,C027,2024-02-09
S05091,C041,2025-03-10
S04123,C012,2024-08-17
S08369,C045,2024-01-09
S08178,C040,2023-12-10
S00514,C014,2024-11-04
S05655,C044,2025-01-30
S00888,C016,2024-02-21
S09736,C045,2024-07-20
S05222,C014,2025-03-30
S09186,C008,2024-04-23
S09838,C001,2024-04-01
S02385,C018,2023-12-11
S08952,C034,2025-06-23
S02258,C048,2024-02-17
S00506,C021,2025-02-03
S03607,C004,2024-05-19
S00813,C021,2024-09-13
S07305,C028,2024-02-23
S07721,C026,2024-07-17
S07304,C033,2024-06-05
S03868,C002,2025-11-21
S06950,C022,2025-07-22
S05532,C014,2024-11-07
S04431,C022,2025-03-19
S04152,C002,2024-07-30
S08547,C034,2024-05-12
S06447,C049,2025-09-29
S09198,C038,2025-10-12
S07844,C031,2025-08-08
S05414,C039,2024-01-19
S02059,C029,2025-03-25
S01588,C043,2024-07-24
S04945,C025,2025-01-20
S09173,C011,2025-04-11
S04338,C028,2024-11-20
S06306,C021,2024-01-12
S00647,C048,2025-02-05
S09816,C022,2025-09-30
S08861,C014,2024-04-27
S09686,C042,2025-06-20
S01991,C019,2024-04-14
S02825,C015,2023-12-27
S09873,C043,2025-03-07
S06037,C024,2024-08-24
S01897,C016,2025-05-16
S04046,C048,2025-09-30
S01431,C025,2025-08-24
S04573,C021,2024-09-30
S04606,C011,2025-11-04
S01064,C032,2025-07-15
S05176,C006,2024-07-31
S08347,C026,2024-04-24
S05093,C026,2025-02-19
S05238,C031,2024-04-16
S04737,C024,2025-11-12
S00322,C037,2025-01-09
S06165,C036,2025-08-29
S07984,C015,2025-03-17
S00363,C040,2024-05-31
S00104,C001,2024-08-03
S01913,C041,2025-05-03
S07992,C047,2024-10-30
S06032,C048,2024-08-30
S08213,C048,2025-09-05
S08361,C031,2025-04-14
S08894,C004,2023-12-09
S01014,C020,2025-02-25
S07525,C038,2024-06-11
S04389,C045,2025-04-11
S02549,C028,2025-09-23
S03499,C024,2025-07-27
S05534,C020,2025-06-12
S05485,C006,2024-01-02
S07967,C013,2025-03-27
S00565,C036,2023-12-28
S02753,C012,2024-09-25
S07420,C020,2023-12-26
S05553,C031,2024-03-17
S00573,C013,2024-05-26
S04572,C019,2024-03-23
S05099,C028,2024-08-28
S06885,C031,2024-10-02
S00400,C048,2024-06-11
S00255,C045,2025-08-05
S04202,C028,2024-07-01
S07599,C030,2024-05-24
S00475,C016,2024-05-26
S00535,C018,2025-07-02
S02366,C026,2023-12-31
S01135,C044,2024-01-09
S04328,C038,2025-12-01
S05028,C017,2024-01-01
S07332,C029,2025-08-27
S02960,C026,2024-03-26
S03310,C035,2025-05-25
S01266,C036,2024-07-05
S06079,C015,2024-05-30
S04585,C048,2025-03-13
S08153,C019,2025-02-03
S09858,C037,2025-01-17
S03979,C017,2024-12-29
S06796,C028,2025-11-14
S08962,C028,2025-01-29
S09544,C034,2025-10-20
S08652,C040,2024-07-22
S07887,C015,2024-10-06
S00698,C015,2025-04-02
S01422,C003,2024-11-04
S00806,C006,2024-11-05
S01843,C014,2024-05-07
S01537,C015,2025-10-01
S07713,C038,2024-06-24
S05805,C038,2024-07-08
S06341,C024,2025-03-21
S04919,C033,2025-07-23
S08545,C025,2025-09-23
S04676,C014,2024-07-07
S06297,C018,2025-10-07
S06036,C014,2024-02-17
S03140,C050,2025-02-20
S08276,C029,2024-09-21
S06468,C002,2025-05-31
S08104,C028,2024-05-05
S07169,C030,2025-11-23
S06633,C017,2025-06-23
S07148,C046,2023-12-28
S02299,C030,2024-08-26
S01332,C033,2024-06-18
S02829,C027,2025-11-09
S08976,C043,2024-08-30
S08656,C021,2024-04-24
S09048,C027,2024-04-25
S04997,C024,2025-01-27
S09358,C010,2024-08-02
S09021,C019,2025-12-03
S06665,C036,2025-01-23
S07669,C046,2025-11-27
S03648,C040,2025-06-10
S00923,C019,2024-10-01
S04984,C018,2025-02-15
S00460,C039,2024-06-12
S08041,C020,2023-12-25
S00207,C027,2024-11-12
S07565,C026,2025-08-25
S02153,C044,2024-11-25
S00437,C010,2024-10-07
S06575,C035,2024-04-05
S08117,C022,2024-05-11
S01790,C045,2024-01-05
S05452,C016,2024-10-14
S01521,C035,2024-07-01
S06304,C034,2025-11-10
S07880,C046,2024-03-26
S00030,C014,2023-12-22
S09120,C021,2025-11-19
S05416,C043,2024-08-08
S02581,C041,2025-07-02
S09444,C034,2024-09-13
S02658,C004,2024-03-14
S09679,C037,2025-07-10
S00614,C036,2024-02-21
S00994,C011,2025-01-29
S06292,C015,2024-10-10
S05723,C006,2024-06-19
S04957,C002,2024-08-09
S03038,C023,2024-02-16
S01905,C008,2023-12-14
S06451,C042,2025-06-06
S09781,C001,2025-11-09
S09118,C016,2025-04-02
S01661,C025,2025-02-02
S01521,C020,2025-11-30
S09494,C021,2025-03-31
S08399,C001,2025-04-24
S09257,C042,2024-03-16
S07512,C032,2025-06-16
S01510,C033,2025-04-05
S01859,C016,2024-08-29
S00322,C019,2024-03-31
S02186,C007,2024-11-16
S03512,C047,2025-11-13
S03818,C010,2024-12-16
S08983,C039,2024-02-29
S02219,C005,2025-02-28
S05854,C049,2024-10-30
S08098,C023,2025-08-19
S03073,C017,2025-06-18
S07968,C030,2025-06-08
S02587,C009,2024-03-22
S06544,C014,2024-11-26
S08840,C012,2024-02-10
S04577,C010,2025-11-14
S05397,C035,2025-08-06
S01451,C025,2025-04-25
S01436,C038,2024-01-20
S07881,C049,2024-09-11
S00415,C038,2024-01-11
S05737,C005,2025-05-28
S05842,C030,2025-06-17
S01431,C020,2025-04-19
S01789,C006,2024-08-14
S09398,C017,2024-12-31
S06225,C038,2024-08-31
S08620,C009,2024-10-25
S00875,C010,2024-10-22
S00570,C025,2024-01-28
S05961,C005,2025-06-30
S05291,C027,2024-09-25
S00735,C040,2024-01-16
S06014,C013,2024-07-24
S09154,C019,2023-12-16
S06128,C019,2025-04-16
S07126,C050,2024-12-15
S08310,C003,2025-03-15
S04065,C006,2025-09-23
S05530,C037,2025-02-22
S00632,C013,2024-03-17
S00110,C048,2025-08-07
S04978,C029,2025-11-02
S08358,C024,2025-11-18
S03017,C040,2025-11-07
S00204,C008,2024-05-21
S08651,C023,2023-12-06
S01495,C020,2025-05-04
S04450,C019,2024-04-22
S06381,C043,2024-12-26
S00014,C012,2025-10-08
S06954,C004,2025-11-01
S06707,C043,2025-01-27
S01050,C049,2024-11-10
S06772,C020,2024-07-02
S03226,C044,2025-10-25
S00468,C018,2025-09-24
S04659,C035,2024-03-10
S02875,C044,2024-12-25
S07727,C028,2024-08-28
S04685,C049,2025-02-10
S01289,C028,2025-09-05
S05579,C031,2023-12-26
S03116,C007,2025-11-01
S01001,C046,2024-08-30
S04186,C045,2025-04-03
S06383,C017,2024-08-15
S00266,C009,2024-04-01
S02388,C010,2024-07-13
S07639,C007,2025-11-18
S03472,C044,2025-05-21
S04455,C005,2025-04-21
S07188,C030,2023-12-27
S05369,C026,2025-07-08
S01224,C036,2025-02-18
S00270,C024,2024-09-25
S06985,C006,2025-05-04
S03443,C018,2025-05-24
S00176,C033,2025-09-28
S04870,C012,2025-08-23
S09820,C026,2025-05-28
S05412,C023,2024-03-12
S06201,C018,2024-10-16
S05054,C034,2025-03-11
S08476,C039,2025-01-29
S02589,C013,2025-07-02
S07214,C029,2025-04-02
S06016,C019,2024-02-15
S03495,C004,2025-07-21
S03741,C006,2025-11-17
S09947,C013,2025-01-20
S04963,C025,2024-01-14
S04474,C031,2024-05-27
S02193,C045,2025-01-31
S04143,C003,2025-08-12
S00931,C042,2024-05-07
S06704,C009,2025-04-10
S02027,C003,2024-06-06
S03946,C008,2025-06-06
S09878,C007,2025-03-06
S01992,C030,2024-02-08
S01707,C035,2025-06-20
S05849,C027,2024-01-12
S00302,C033,2025-08-03
S01379,C050,2025-02-01
S01635,C025,2025-04-19
S01584,C025,2025-05-13
S09804,C024,2025-06-10
S08077,C023,2024-01-15
S09993,C034,2024-08-14
S06925,C010,2024-10-01
S02435,C039,2025-06-22
S02125,C048,2024-10-18
S01142,C033,2025-02-24
S04480,C034,2024-09-23
S04254,C012,2025-10-12
S07576,C041,2025-08-15
S09649,C015,2024-07-22
S05214,C019,2025-04-15
S02882,C049,2025-03-27
S06175,C003,2023-12-12
S02440,C041,2025-04-06
S01700,C033,2025-10-11
S00572,C002,2025-03-25
S02360,C025,2025-04-29
S07722,C008,2024-08-01
S06737,C037,2024-05-03
S03147,C046,2024-12-06
S06769,C032,2025-07-13
S09533,C016,2024-08-14
S05232,C039,2025-05-01
S01434,C041,2024-06-28
S09754,C045,2025-05-08
S01488,C013,2024-02-10
S06559,C004,2024-11-16
S01661,C049,2025-03-19
S04084,C033,2024-11-05
S03967,C043,2025-02-20
S06468,C024,2025-03-15
S06202,C017,2024-08-24
S03320,C012,2024-01-26
S03297,C031,2025-05-03
S02532,C038,2024-12-12
S05028,C039,2025-01-31
S04635,C034,2024-11-13
S00573,C012,2024-06-04
S06474,C005,2024-06-19
S08158,C007,2025-10-08
S04090,C027,2024-06-13
S02225,C011,2025-06-23
S09317,C008,2025-07-31
S06052,C024,2024-11-12
S02631,C006,2025-02-05
S03102,C005,2024-02-17
S07208,C032,2025-10-25
S03246,C019,2024-01-02
